caseid,race,vote2020,faminc,fips,wait,land_area,county_name,state,county_pop,income_county,region
1239984887,3,"1","3",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1237840761,1,"1","10",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1236554473,3,"1","5",12097,"4",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1238736559,1,"2","11",12097,"5",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1247684027,3,"2","1",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1238970041,1,"1","5",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1249717461,1,"2","2",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1238172809,1,"5","8",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1235565971,6,"2","4",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1232131811,3,"2","5",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1240460697,1,"3","10",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1242091823,3,"1","6",12097,"5",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1244928941,2,"2","10",12097,"2",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1242949825,1,"2","2",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1246270413,1,"2","4",12097,"2",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1240999479,2,"1","10",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1247302811,1,"2","12",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1241789923,3,"2","6",12097,"3",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1246152967,1,"1","10",12097,"1",1327.7111,"Osceola County","Florida",338619,33.346,"S"
1246259485,1,"2","9",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1238768425,1,"1","97",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239887111,1,"1","6",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242436869,1,"1","7",12099,"6",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1240084019,1,"1","11",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239089275,1,"2","9",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235345593,1,"1","7",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1234862727,1,"2","6",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1247845829,1,"1","4",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239767147,1,"2","97",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239012515,3,"1","1",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1234831425,1,"2","6",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242984027,1,"2","9",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1237286531,1,"2","11",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1238621821,1,"3","10",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1238879619,1,"3","11",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1237496963,1,"1","97",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1237169539,1,"2","5",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1240403407,1,"1","9",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239285429,3,"1","12",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235346059,1,"2","97",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1243727307,1,"1","5",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1240218469,1,"1","8",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1248438093,1,"1","97",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235379871,1,"2","7",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1237556479,1,"2","13",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242958727,1,"1","6",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1240230487,1,"1","16",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1255244725,3,"2","4",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239005917,1,"2","97",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239708019,7,"1","10",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1246677319,1,"1","2",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1243821375,1,"2","11",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242498161,1,"1","9",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1241109021,1,"2","10",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1236957657,1,"1","6",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1243708935,1,"1","97",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239967621,1,"1","97",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1246859095,1,"1","5",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1238713171,6,"5","8",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242222179,1,"2","9",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242841255,1,"1","8",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1241799257,1,"2","6",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242572993,1,"2","6",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1256153091,1,"1","13",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239677239,1,"2","5",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1232541855,1,"1","12",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239922821,1,"2","5",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1241442615,3,"2","4",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1253567779,3,"2","5",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1249893797,3,"2","5",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235339455,1,"1","1",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1245200445,1,"1","11",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1232634947,1,"2","9",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1240351301,1,"1","5",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1244999695,1,"1","3",12099,"2",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1236969657,3,"1","5",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235863965,1,"1","97",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1237563915,1,"1","2",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235581467,1,"2","10",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1236783451,1,"1","10",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1256699845,2,"2","6",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1235526949,1,"1","5",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1236907367,1,"1","97",12099,"1",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1241068933,1,"2","6",12099,"5",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1237370783,1,"1","5",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1239912771,3,"1","11",12099,"4",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1243026633,3,"2","6",12099,"5",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1248268881,1,"1","97",12099,"3",1965.6223,"Palm Beach County","Florida",1446277,79.76,"S"
1242461175,1,"1","11",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1241129039,1,"1","8",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1259143615,1,"2","7",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1245827783,2,"2","5",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1239734095,1,"2","8",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1235539253,6,"2","6",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1232938047,1,"1","6",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1242477149,1,"1","12",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1242572403,1,"5","8",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1240243227,1,"1","1",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1243802333,1,"1","7",12101,"5",746.66854,"Pasco County","Florida",510593,40.313,"S"
1236678297,1,"2","4",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1236929503,1,"1","5",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1250737383,1,"1","6",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1241123371,1,"2","12",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1249693963,3,"1","4",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1242190575,1,"1","3",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1239772401,3,"1","12",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1232810189,1,"2","7",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1237078331,1,"1","3",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1239722797,2,"2","10",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1245179573,1,"2","4",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1235208767,1,"1","2",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1240197555,3,"2","97",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1238736575,1,"2","4",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1236869835,1,"2","97",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1242820923,1,"2","97",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1237097281,3,"1","1",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1232853665,1,"1","3",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1240352745,1,"1","8",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1236923237,1,"1","97",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1239657517,6,"2","13",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1239330881,1,"2","4",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1240548767,6,"3","7",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1236986233,1,"1","4",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1242366367,1,"1","4",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1251666275,1,"2","97",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1240496755,3,"2","11",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1238093587,1,"1","8",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1246778181,1,"1","9",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1242262069,1,"1","11",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1246125829,1,"2","4",12101,"3",746.66854,"Pasco County","Florida",510593,40.313,"S"
1238011465,1,"1","2",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1240746375,1,"3","2",12101,"1",746.66854,"Pasco County","Florida",510593,40.313,"S"
1248969715,1,"2","4",12101,"2",746.66854,"Pasco County","Florida",510593,40.313,"S"
1237600849,1,"1","10",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1245198633,1,"1","5",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1245986343,1,"2","4",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1256747677,1,"1","5",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242599981,1,"1","97",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1236637581,1,"5","6",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1255832635,6,"1","10",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237962979,1,"1","3",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1250355305,1,"2","5",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1245226429,1,"5","5",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1255906731,1,"1","14",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1244502023,1,"5","10",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1255073137,4,"1","97",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1235863361,1,"1","3",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242075785,1,"1","97",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238344185,1,"2","4",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1251335611,1,"2","4",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242142545,1,"1","4",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1243855787,1,"1","3",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237433811,1,"1","11",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239075829,1,"2","9",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1244174511,1,"2","5",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237433779,4,"2","8",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238187283,1,"2","5",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1240326103,1,"2","97",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1236958469,1,"1","2",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1251673835,1,"1","2",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1246172811,4,"1","2",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1240097819,1,"2","6",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239801067,1,"1","5",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1232508437,1,"2","11",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1235595609,1,"5","7",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238877399,1,"1","10",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1246218749,3,"1","7",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1251594441,1,"2","8",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1240558015,3,"1","11",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239754869,1,"1","7",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239734161,1,"2","97",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1255227071,1,"1","5",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1241865523,1,"2","12",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237433797,1,"1","5",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1246334537,1,"2","6",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1244510777,2,"2","5",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1235370643,1,"1","11",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242454157,1,"2","9",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1236993935,3,"1","10",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1236891453,1,"1","11",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1246462549,1,"1","4",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1240401915,1,"1","5",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242334565,1,"1","9",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1245199119,1,"1","97",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242484757,1,"1","11",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242429613,1,"1","12",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239652629,1,"2","97",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239356995,1,"3","7",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1247400773,2,"2","5",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238574401,1,"1","4",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238125459,1,"2","6",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1247554269,1,"1","6",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239890255,1,"5","5",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1241984059,1,"1","9",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1239817771,1,"1","5",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242242927,1,"2","10",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242523941,5,"5","7",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238071571,1,"1","97",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237246841,1,"1","12",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1236337555,2,"2","97",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1242048137,1,"1","3",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1243180847,1,"2","8",12103,"2",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1238391387,3,"1","9",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237886501,7,"5","10",12103,"4",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1243856729,1,"1","6",12103,"3",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1237422163,3,"1","3",12103,"1",273.74901,"Pinellas County","Florida",957875,53.455,"S"
1248505449,1,"2","8",12105,"2",1797.1606,"Polk County","Florida",668671,35.463,"S"
1243766371,1,"1","11",12105,"2",1797.1606,"Polk County","Florida",668671,35.463,"S"
1239463035,1,"1","1",12105,"2",1797.1606,"Polk County","Florida",668671,35.463,"S"
1242455665,1,"2","4",12105,"1",1797.1606,"Polk County","Florida",668671,35.463,"S"
1239001299,1,"1","97",12105,"2",1797.1606,"Polk County","Florida",668671,35.463,"S"
1239677715,1,"1","7",12105,"3",1797.1606,"Polk County","Florida",668671,35.463,"S"
1242796389,1,"1","4",12105,"2",1797.1606,"Polk County","Florida",668671,35.463,"S"
1248958193,1,"1","8",12105,"1",1797.1606,"Polk County","Florida",668671,35.463,"S"
1241327435,1,"1","97",12105,"2",1797.1606,"Polk County","Florida",668671,35.463,"S"
1239607929,1,"2","4",12105,"4",1797.1606,"Polk County","Florida",668671,35.463,"S"
1260075487,1,"2","4",12105,"4",1797.1606,"Polk County","Florida",668671,35.463,"S"
1245157219,2,"2","9",12105,"4",1797.1606,"Polk County","Florida",668671,35.463,"S"
